Id,SalePrice_pred
2735,131127.23695943554
2736,133295.6910039424
2737,110514.76039640143
2738,122827.41954411456
2739,149371.51576170765
2740,143143.4577091221
2741,149463.17233278946
2742,179167.5766406741
2743,158674.70363486581
2744,161518.26046422034
2745,149175.60474411352
2746,127495.07979120518
2747,174253.7132095406
2748,124594.235601238
2749,133886.31424604193
2750,117977.82297053697
2751,131923.79144292162
2752,213365.47971746934
2753,144235.9693203093
2754,229538.73395857878
2755,138234.32729064615
2756,84956.49327245289
2757,71420.66505075555
2758,73286.73923014935
2759,165307.3991491093
2760,127706.60277122376
2761,132789.3672911279
2762,128869.3645047842
2763,188257.06764424962
2764,174342.51576386602
2765,277716.4447846494
2766,117300.45607417314
2767,75885.98816314514
2768,121488.70728075373
2769,143344.4945511763
2770,156538.7958374753
2771,103699.75220836836
2772,102785.25129710094
2773,177757.36280891031
2774,146198.66499333264
2775,122283.68771687869
2776,143663.65829841883
2777,163620.2558351825
2778,123259.63192278918
2779,117979.74631514278
2780,102780.97529259177
2781,82446.91517826915
2782,88168.56669738745
2783,81839.50126148666
2784,129656.58972605126
2785,142760.89527578483
2786,43173.530632562164
2787,125713.43217965783
2788,61162.986862003236
2789,177858.78397702277
2790,89326.55352227855
2791,115465.46494702107
2792,46454.86029982644
2793,157658.90115638697
2794,85838.98851020233
2795,121749.50653083352
2796,91041.18579937945
2797,219078.38424840535
2798,120719.97038266002
2799,107610.84214351045
2800,69739.86739829856
2801,108304.68079946979
2802,134111.76065669727
2803,169329.43157850907
2804,149012.2957895111
2805,108862.95783298765
2806,74246.11281714319
2807,170810.62390861975
2808,151117.7843176876
2809,122926.20229766988
2810,128231.62535122325
2811,172622.2158418773
2812,182050.99698337374
2813,153730.6800351595
2814,147381.46315392148
2815,104566.82398558129
2816,203749.54898672132
2817,149336.7850083144
2818,133971.86627814057
2819,194925.40530740435
2820,134340.95719981001
2821,118985.5218357085
2822,199832.7084995322
2823,305199.4895194501
2824,167586.76017706766
2825,166363.63971615178
2826,131945.259504066
2827,137059.06354448266
2828,239476.54625952325
2829,208234.19724523064
2830,223488.89160793312
2831,190234.34445588244
2832,232655.39015564922
2833,320358.845005385
2834,231329.57752547314
2835,236066.88674221165
2836,197071.22119455895
2837,160370.18150022178
2838,145387.86865273185
2839,168885.68738599052
2840,200588.39264228745
2841,204282.577332541
2842,225386.534520982
2843,150287.12748063184
2844,163870.43212816943
2845,131570.95435833788
2846,207214.46152241703
2847,201433.50676756108
2848,207950.7590328667
2849,207131.35974010805
2850,272032.84366227547
2851,218673.5419033802
2852,224979.19765405727
2853,234814.1093221673
2854,142589.97438303105
2855,203222.67364865704
2856,200749.35533909424
2857,190669.24649366725
2858,212346.57798389578
2859,92328.30261947845
2860,124476.17271200765
2861,127279.56937587555
2862,200217.18518568974
2863,145184.30955972307
2864,255995.41239726095
2865,152869.74418321773
2866,147462.05554073455
2867,91812.12720304994
2868,93479.15944016862
2869,102491.4354359096
2870,114333.87593284625
2871,85081.51005067719
2872,9965.36808634823
2873,87493.40107536038
2874,139234.7278669495
2875,115563.2128965628
2876,181906.712279405
2877,151005.89494363518
2878,167402.7542238748
2879,120227.28323079023
2880,101349.0094542163
2881,138838.43870084392
2882,173559.31342518434
2883,186517.79024878546
2884,210350.873571161
2885,192255.96441337056
2886,237827.14432667854
2887,116953.60292062433
2888,153230.19005891326
2889,44272.409232561986
2890,72042.49214433818
2891,141637.80169573706
2892,46180.85195451659
2893,82133.01309789889
2894,34787.084409494855
2895,345354.24998339027
2896,291774.4118544027
2897,215378.11203610737
2898,147066.42494383777
2899,230994.27553311613
2900,157095.55405630704
2901,215415.44973980976
2902,186061.66685242127
2903,309649.2121623006
2904,333418.2926412371
2905,75216.39913333098
2906,208256.10349555896
2907,121186.54688906828
2908,120525.70394003147
2909,143347.10323244106
2910,69569.11636207126
2911,71488.8490867603
2912,156009.8999623276
2913,70957.64300537496
2914,64795.9987843063
2915,79685.59228769067
2916,76316.0588775419
2917,170300.2376887593
2918,117575.41549801725
2919,222087.28555642455
